transaction_entity,entity_id,amount,currency,fee (exclusive tax),tax,debit,credit,payment_method,card_type,issuer_name,entity_created_at,payment_captured_at,payment_notes,refund_notes,arn,entity_description,order_id,order_receipt,order_notes,dispute_id,dispute_created_at,dispute_reason,settlement_id,settled_at,settlement_utr,settled_by
payment,pay_Fay4gIClpS7Gzu,1999.00,INR,39.98,7.20,0,1951.82,netbanking,"","",09/09/2020 20:13:29,09/09/2020 20:13:29,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fay4GfGtJZzIf8,1599662481,[],"","","",setl_FbdrshtU9LvxVh,11/09/2020 13:04:45,AXISCN0056922163,Razorpay
payment,pay_FaykA3WtmEhFmy,799.00,INR,15.98,2.88,0,780.14,upi,"","",09/09/2020 20:51:23,09/09/2020 20:51:23,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FayjWyE5TbiqAI,1599664824,[],"","","",setl_FbdrshtU9LvxVh,11/09/2020 13:04:45,AXISCN0056922163,Razorpay
payment,pay_FaxnQbNtjacoZr,994.00,INR,19.88,0,0,974.12,card,debit,ICIC,09/09/2020 19:55:50,09/09/2020 19:55:50,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Faxik0w8PS8pLl,1599661258,[],"","","",setl_FbdrshtU9LvxVh,11/09/2020 13:04:45,AXISCN0056922163,Razorpay
payment,pay_FaqJCAWgIqsU1J,1999.00,INR,39.98,0,0,1959.02,card,debit,SBIN,09/09/2020 12:36:33,09/09/2020 12:36:33,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Faq2UwQgLzbYmT,1599634207,[],"","","",setl_FbdrshtU9LvxVh,11/09/2020 13:04:45,AXISCN0056922163,Razorpay
payment,pay_FbB5kfSH80Uiqr,1999.00,INR,39.98,0,0,1959.02,card,debit,UTIB,10/09/2020 08:56:10,10/09/2020 08:56:10,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbB3UECOZSOR9X,1599708217,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbKdEYH4sDzxfl,8232.00,INR,164.64,29.64,0,8037.72,card,debit,ICIC,10/09/2020 18:16:21,10/09/2020 18:16:21,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbKcE000HEE6bK,1599741885,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbPNCXzLYSQyTm,1999.00,INR,39.98,0,0,1959.02,card,credit,SBIN,10/09/2020 22:54:24,10/09/2020 22:54:24,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbPMgof6lpprkI,1599758611,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbIHXi11YolzkE,1999.00,INR,39.98,7.20,0,1951.82,netbanking,"","",10/09/2020 15:59:35,10/09/2020 15:59:35,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbIHFc0KyjFZkz,1599733650,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbNBrS5sPkiB9m,1999.00,INR,39.98,0,0,1959.02,card,credit,ICIC,10/09/2020 20:46:44,10/09/2020 20:46:44,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbNAc0hoBwbN9F,1599750881,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbP8nKX1hJbIrj,1988.00,INR,39.76,0,0,1948.24,card,debit,BKID,10/09/2020 22:40:43,10/09/2020 22:40:43,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbP10efNb0fdJa,1599757379,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbKHC8llovJJDw,1999.00,INR,39.98,7.20,0,1951.82,netbanking,"","",10/09/2020 17:55:45,10/09/2020 17:55:45,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbKH0OAzmLcTa2,1599740680,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbE8r7kastgyEj,1999.00,INR,39.98,7.20,0,1951.82,netbanking,"","",10/09/2020 12:14:21,10/09/2020 12:14:22,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbE8hMKVdgFjPU,1599719078,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbDNHTJGhdXjPG,2058.00,INR,41.16,7.40,0,2009.44,card,credit,HDFC,10/09/2020 11:10:25,10/09/2020 11:10:25,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbDM8XWRQbAyff,1599716320,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbDUOkJQW2ZM4k,1999.00,INR,39.98,0,0,1959.02,card,debit,SBIN,10/09/2020 11:17:11,10/09/2020 11:17:11,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbDQH0ntxmuh5a,1599716555,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbO0I1IqA0ikpN,1999.00,INR,39.98,7.20,0,1951.82,upi,"","",10/09/2020 21:34:01,10/09/2020 21:34:01,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbNzsU56yOuxzr,1599753793,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbL4EqII18tyT2,649.00,INR,12.98,0,0,636.02,card,debit,PYTM,10/09/2020 18:41:36,10/09/2020 18:41:36,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbL2Yd2y7SB8T5,1599743381,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbD2fg7sIXSWIu,1999.00,INR,39.98,0,0,1959.02,card,credit,SBIN,10/09/2020 10:50:58,10/09/2020 10:50:58,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbD0zzVZuAf9qJ,1599715119,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FbEI1uFAwC6lB3,1999.00,INR,39.98,0,0,1959.02,card,credit,UTIB,10/09/2020 12:04:03,10/09/2020 12:04:03,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbEEaJFUBoc9tK,1599719412,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_Fb9SNhB7IOMK0I,1999.00,INR,39.98,7.20,0,1951.82,upi,"","",10/09/2020 07:20:14,10/09/2020 07:20:14,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fb9Nvi5MtA6SQE,1599702335,[],"","","",setl_FcpgIjDqAOlj2h,14/09/2020 13:17:07,AXISCN0057006828,Razorpay
payment,pay_FcXlFhkWIAeNfA,1278.00,INR,25.56,0,0,1252.44,card,debit,BKDN,13/09/2020 19:45:48,13/09/2020 19:45:47,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcXhN1pktAyqtk,1600006298,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_Fc0nz5nXQK3sgT,2556.00,INR,51.12,9.20,0,2495.68,card,debit,SYNB,12/09/2020 11:31:25,12/09/2020 11:31:25,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fc0n6D5H0bsE3C,1599890410,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FcYbCQU7KM45u9,994.00,INR,19.88,0,0,974.12,card,credit,SBIN,13/09/2020 20:35:00,13/09/2020 20:34:59,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcYYezE3tjpsqL,1600009325,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_Fc3DO0swl041Mx,994.00,INR,19.88,0,0,974.12,card,credit,CITI,12/09/2020 13:52:50,12/09/2020 13:52:50,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fc3D6xp10ofYfM,1599898931,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FcX1ZCiGL4wnXR,275.00,INR,5.50,1.00,0,268.50,netbanking,"","",13/09/2020 19:04:34,13/09/2020 19:04:34,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcX1JpTLpwVKMA,1600003910,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FbZ7ct6wu8e2OS,1999.00,INR,39.98,7.20,0,1951.82,upi,"","",11/09/2020 08:27:44,11/09/2020 08:27:44,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbZ4T3jDKofIB5,1599792792,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FbaBNvbDLrHuDa,1999.00,INR,39.98,0,0,1959.02,card,debit,HDFC,11/09/2020 09:28:49,11/09/2020 09:28:49,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbaAXUjYtE3fi1,1599796658,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FcQB6Y6MUMGbwx,994.00,INR,19.88,0,0,974.12,card,debit,HDFC,13/09/2020 12:20:40,13/09/2020 12:20:40,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcQ90NEwONWp6Y,1599979695,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_Fc6EXGRecFwxzT,1278.00,INR,25.56,4.60,0,1247.84,upi,"","",12/09/2020 16:50:28,12/09/2020 16:50:28,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fc6D7UViAKOYsO,1599909497,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_Fbcnqpq7qnTd0m,1999.00,INR,39.98,0,0,1959.02,card,debit,SBIN,11/09/2020 12:06:45,11/09/2020 12:06:45,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fbb409yTlL3LGI,1599799809,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_Fc5ImV8AObhz4L,679.00,INR,13.58,2.44,0,662.98,upi,"","",12/09/2020 15:56:37,12/09/2020 15:56:37,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fc5IJI9pRRO4bW,1599906270,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FcN82te86z31aD,799.00,INR,15.98,2.88,0,780.14,netbanking,"","",13/09/2020 09:22:56,13/09/2020 09:22:56,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcN7qjmKLfKjqN,1599969065,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FbT066MX76J8Rl,1999.00,INR,39.98,0,0,1959.02,card,credit,SBIN,11/09/2020 02:27:31,11/09/2020 02:27:31,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FbSvNNfGgVg7Mp,1599771146,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FcTaPJaJ8X2kqw,1893.00,INR,37.86,6.82,0,1848.32,upi,"","",13/09/2020 15:40:53,13/09/2020 15:40:53,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcTZRs44e1SfaD,1599991762,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FcVvMGxQ1kMtUi,2272.00,INR,45.44,8.18,0,2218.38,card,debit,ICIC,13/09/2020 17:57:49,13/09/2020 17:57:49,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcVsNhazhhTNFw,1599999880,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_Fc0SClQITTrT8j,649.00,INR,12.98,2.34,0,633.68,upi,"","",12/09/2020 11:12:29,12/09/2020 11:12:29,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fc0R6wkncNEp7C,1599889161,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_Fbls65pN4s1Qov,1160.00,INR,23.20,4.18,0,1132.62,upi,"","",11/09/2020 20:55:22,11/09/2020 20:55:22,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FblrGpvM7lJm74,1599837823,[],"","","",setl_FdEG3mUSEpVDX6,15/09/2020 13:19:37,AXISCN0057108932,Razorpay
payment,pay_FcqG31K73j55Kd,1632.00,INR,32.64,5.88,0,1593.48,upi,"","",14/09/2020 13:51:25,14/09/2020 13:51:25,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FcqFLgxNzczaYu,1600071617,[],"","","",setl_FdcfAHA1xTXsim,16/09/2020 13:12:01,AXISCN0057187186,Razorpay
payment,pay_FdaUKK3GTZwp2t,2058.00,INR,41.16,7.40,0,2009.44,upi,"","",16/09/2020 11:05:01,16/09/2020 11:05:01,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FdaTpsfpr6UzvW,1600234434,[],"","","",setl_FePm3JyBBFSxWy,18/09/2020 13:14:32,AXISCN0057335204,Razorpay
refund,rfnd_FdhcJOAogNRlZK,575.00,INR,7.99,1.44,584.43,0,upi,"","",16/09/2020 18:02:47,27/08/2020 09:52:19,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",026018606634,Detel-india,order_FVeYzsUQmNdYng,1598502093,[],"","","",setl_FePm3JyBBFSxWy,18/09/2020 13:14:32,AXISCN0057335204,Razorpay
payment,pay_Fdgdd62W83ug5u,2556.00,INR,51.12,9.20,0,2495.68,card,credit,SBIN,16/09/2020 17:05:48,16/09/2020 17:05:48,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fdgbkp9agx86Ww,1600256014,[],"","","",setl_FePm3JyBBFSxWy,18/09/2020 13:14:32,AXISCN0057335204,Razorpay
refund,rfnd_FdhcrfBCS4qxRZ,1999.00,INR,11.99,2.16,2013.15,0,upi,"","",16/09/2020 18:03:19,27/08/2020 18:08:21,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",026018605614,Detel-india,order_FVmzKzRbYFRgVu,1598531762,[],"","","",setl_FePm3JyBBFSxWy,18/09/2020 13:14:32,AXISCN0057335204,Razorpay
payment,pay_FddMr8zU5kaQAL,679.00,INR,13.58,2.44,0,662.98,upi,"","",16/09/2020 13:53:56,16/09/2020 13:53:56,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FddM43dYmmVavP,1600244558,[],"","","",setl_FePm3JyBBFSxWy,18/09/2020 13:14:32,AXISCN0057335204,Razorpay
refund,rfnd_FdhewguGZOlOhf,1999.00,INR,0,0,1999.00,0,card,debit,UBIN,16/09/2020 18:05:17,20/08/2020 15:02:43,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",74110750261026869425331,Detel-india,order_FSy3cV0JX0pbml,1597915723,[],"","","",setl_FePm3JyBBFSxWy,18/09/2020 13:14:32,AXISCN0057335204,Razorpay
payment,pay_FdAAxTcN9ocdrE,216.00,INR,4.32,0.78,0,210.90,upi,"","",15/09/2020 09:21:36,15/09/2020 09:21:36,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FdAAFKUGQ7Wt00,1600141760,[],"","","",setl_FePm3JyBBFSxWy,18/09/2020 13:14:32,AXISCN0057335204,Razorpay
payment,pay_Fe0DpPZ5yDL8rH,1278.00,INR,25.56,4.60,0,1247.84,upi,"","",17/09/2020 12:15:24,17/09/2020 12:15:24,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fe0CKsOnNrpZaa,1600325003,[],"","","",setl_FeoGefeHNsmg1E,19/09/2020 13:12:09,AXISCN0057389140,Razorpay
payment,pay_Fe0CrPtro3MSaW,1278.00,INR,25.56,0,0,1252.44,card,debit,ICIC,17/09/2020 12:14:09,17/09/2020 12:14:09,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fe0BnMTzii9NtD,1600324972,[],"","","",setl_FeoGefeHNsmg1E,19/09/2020 13:12:09,AXISCN0057389140,Razorpay
payment,pay_FeBEVR5RmFGAYz,1042.00,INR,20.84,3.76,0,1017.40,upi,"","",17/09/2020 23:02:56,17/09/2020 23:02:57,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FeBEArAmDs69HP,1600363845,[],"","","",setl_FeoGefeHNsmg1E,19/09/2020 13:12:09,AXISCN0057389140,Razorpay
payment,pay_Fe0pZNTbmBv2Xu,994.00,INR,19.88,0,0,974.12,card,credit,HDFC,17/09/2020 12:52:06,17/09/2020 12:52:06,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fe0oLT7LtRFQAl,1600327161,[],"","","",setl_FeoGefeHNsmg1E,19/09/2020 13:12:09,AXISCN0057389140,Razorpay
payment,pay_FeK5yoqPNzFVgQ,679.00,INR,13.58,2.44,0,662.98,upi,"","",18/09/2020 07:42:34,18/09/2020 07:42:34,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FeK5TJEOqJewP7,1600395045,[],"","","",setl_FfbRllzXDX3Xyn,21/09/2020 13:18:39,AXISCN0057448218,Razorpay
refund,rfnd_FeqKNRjCh0vugS,1999.00,INR,11.99,2.16,2013.15,0,upi,"","",19/09/2020 15:13:04,20/08/2020 12:20:03,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",026315993522,Detel-india,order_FSvK3jWmFX6rAw,1597906092,[],"","","",setl_FfbRllzXDX3Xyn,21/09/2020 13:18:39,AXISCN0057448218,Razorpay
payment,pay_FeLC2L84BmcOND,1278.00,INR,25.56,0,0,1252.44,card,credit,HDFC,18/09/2020 08:46:15,18/09/2020 08:46:15,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FeLA1AbaDMok6J,1600398825,[],"","","",setl_FfbRllzXDX3Xyn,21/09/2020 13:18:39,AXISCN0057448218,Razorpay
payment,pay_FeLvsOn00iGLDL,679.00,INR,13.58,2.44,0,662.98,upi,"","",18/09/2020 09:29:34,18/09/2020 09:29:34,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FeLusUtdCFPVVS,1600401486,[],"","","",setl_FfbRllzXDX3Xyn,21/09/2020 13:18:39,AXISCN0057448218,Razorpay
payment,pay_FeUCaDWF5yN5Hs,994.00,INR,19.88,0,0,974.12,card,debit,UTIB,18/09/2020 17:35:02,18/09/2020 17:35:02,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FeUBaACmWDsySC,1600430608,[],"","","",setl_FfbRllzXDX3Xyn,21/09/2020 13:18:39,AXISCN0057448218,Razorpay
payment,pay_FfBLzyW9Wm2tPY,994.00,INR,19.88,0,0,974.12,card,credit,HDFC,20/09/2020 11:48:07,20/09/2020 11:48:07,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FfBKNeVPZxcqDa,1600582537,[],"","","",setl_Fg047ItlctGVtN,22/09/2020 13:23:36,AXISCN0057516422,Razorpay
payment,pay_FfMR8wfu7qXvvE,1278.00,INR,25.56,4.60,0,1247.84,upi,"","",20/09/2020 22:38:12,20/09/2020 22:38:12,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FfMQmmfcWQi7YC,1600621639,[],"","","",setl_Fg047ItlctGVtN,22/09/2020 13:23:36,AXISCN0057516422,Razorpay
payment,pay_Fevrbpy5sWdSHE,679.00,INR,13.58,2.44,0,662.98,upi,"","",19/09/2020 20:38:34,19/09/2020 20:38:34,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FevrD8uGPAXc6c,1600528056,[],"","","",setl_Fg047ItlctGVtN,22/09/2020 13:23:36,AXISCN0057516422,Razorpay
payment,pay_FfBp5kDHWdbqkD,1.00,INR,0.02,0,0,0.98,card,credit,SBIN,20/09/2020 12:15:05,20/09/2020 12:15:05,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FfBo8LmcGoafRZ,1600584227,[],"","","",setl_Fg047ItlctGVtN,22/09/2020 13:23:36,AXISCN0057516422,Razorpay
payment,pay_FfHoWmdCypxn1V,3598.00,INR,71.96,12.96,0,3513.08,netbanking,"","",20/09/2020 18:08:16,20/09/2020 18:08:16,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FfHntHGgBpBLQi,1600605343,[],"","","",setl_Fg047ItlctGVtN,22/09/2020 13:23:36,AXISCN0057516422,Razorpay
payment,pay_FfavXNJINfZ5qh,994.00,INR,19.88,3.58,0,970.54,upi,"","",21/09/2020 12:48:57,21/09/2020 12:48:57,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Ffav38Cyi0SdiN,1600672660,[],"","","",setl_FgOMvksuFoMWnV,23/09/2020 13:10:03,AXISCN0057594295,Razorpay
payment,pay_FfcS9iyeNesZuF,649.00,INR,12.98,2.34,0,633.68,wallet,"","",21/09/2020 14:18:08,21/09/2020 14:18:08,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FfcS0n8bWH2aVS,1600678054,[],"","","",setl_FgOMvksuFoMWnV,23/09/2020 13:10:03,AXISCN0057594295,Razorpay
payment,pay_FfeSrxfqDNL2qO,899.00,INR,17.98,0,0,881.02,card,debit,MAHB,21/09/2020 16:16:29,21/09/2020 16:16:29,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FfeNQndYsiZ2jn,1600684837,[],"","","",setl_FgOMvksuFoMWnV,23/09/2020 13:10:03,AXISCN0057594295,Razorpay
payment,pay_FfedylBx3vj27m,4260.00,INR,85.20,15.34,0,4159.46,upi,"","",21/09/2020 16:27:45,21/09/2020 16:27:45,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FfeWjccsMXtzqB,1600685366,[],"","","",setl_FgOMvksuFoMWnV,23/09/2020 13:10:03,AXISCN0057594295,Razorpay
payment,pay_Fg5rZr0CQ5ZubD,994.00,INR,19.88,0,0,974.12,card,credit,HDFC,22/09/2020 19:04:15,22/09/2020 19:04:15,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fg5o0sdSM4kCk8,1600781431,[],"","","",setl_FgmsjqcEu6dAFu,24/09/2020 13:08:49,AXISCN0057668735,Razorpay
payment,pay_Fg3uPF5QTZm5Lk,2272.00,INR,45.44,8.18,0,2218.38,card,debit,HDFC,22/09/2020 17:09:42,22/09/2020 17:09:42,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fg3tNF1PJL9oEY,1600774692,[],"","","",setl_FgmsjqcEu6dAFu,24/09/2020 13:08:49,AXISCN0057668735,Razorpay
refund,rfnd_FhA06tujmDj86g,1999.00,INR,11.99,2.16,2013.15,0,card,credit,SBIN,25/09/2020 11:45:45,23/08/2020 11:35:08,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",N269200436022993,Detel-india,order_FU65uZVlQQNaum,1598162366,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FhA92f8obsKQ6h,2058.00,INR,41.16,7.40,0,2009.44,card,credit,SBIN,25/09/2020 11:54:37,25/09/2020 11:54:37,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FhA7YbKr8gxuD6,1601014967,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
refund,rfnd_FhA0tFSTn92mlB,1999.00,INR,11.99,2.16,2013.15,0,upi,"","",25/09/2020 11:46:29,03/09/2020 22:17:25,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",026911133010,Detel-india,order_FYcxrVuJ0sMeSg,1599151483,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FhFSNjexZgA0lW,994.00,INR,19.88,3.58,0,970.54,netbanking,"","",25/09/2020 17:07:19,25/09/2020 17:07:19,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FhFRsh0MaxGwT9,1601033730,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
refund,rfnd_FhABhGRe540jTX,1999.00,INR,0,0,1999.00,0,netbanking,"","",25/09/2020 11:56:43,27/08/2020 05:55:28,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",IGAJGRWLA7,Detel-india,order_FVaFoX7sMrkaEb,1598486917,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FgR7TDgFaEO4k8,2058.00,INR,41.16,7.40,0,2009.44,card,debit,ICIC,23/09/2020 15:51:58,23/09/2020 15:51:58,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FgR6TVbzgR4fHs,1600856433,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FhF9LxkKJadyXA,947.00,INR,18.94,0,0,928.06,card,credit,RATN,25/09/2020 16:48:36,25/09/2020 16:48:36,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FhF8AWGe8ELUnO,1601032610,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FhT1NEHdP6vN5r,275.00,INR,5.50,1.00,0,268.50,upi,"","",26/09/2020 06:22:39,26/09/2020 06:22:39,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FhT13WZbeFlURx,1601081509,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
